1360
1305
2056
4917
1241
4476
1325
5406
772
4039
610
1114
4903
4976
2706
4946
4688
2200
6378
2708
6878
4678
1285
2609
865
3683
4936
1310
5036
4618
4525
5596
188
6867
1246
7058
7013
6987
2852
2702
6875
4939
5885
6110
6864
4343
6856
4968
6978
7200
5426
6009
1334
4308
2386
907
6070
5834
7329
3739
4069
6544
2013
2634
6632
4814
3161
6135
6141
6917
4914
4704
6854
5039
6336
4992
7267
6140
4777
4920
771
6331
